id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
2222,16.912344,FDFT1,farnesyl-diphosphate farnesyltransferase 1,,human,SS,False
2994,16.912344,GYPB,glycophorin B (MNS blood group),ENSG00000250361,human,SS,False
6473,16.752825,SHOX,short stature homeobox,ENSG00000185960,human,SS,True
12268,15.334994,C4b,complement component 4B (Chido blood group),ENSMUSG00000073418,mouse,SS,False
14137,15.304482,Fdft1,farnesyl diphosphate farnesyl transferase 1,ENSMUSG00000021273,mouse,SS,False
20604,14.050756,Sst,somatostatin,ENSMUSG00000004366,mouse,SS,False
8636,13.529536,SSNA1,SS nuclear autoantigen 1,ENSG00000176101,human,SS,False
68475,10.95748,Ssna1,SS nuclear autoantigen 1,ENSMUSG00000026966,mouse,SS,False
55016,90.097084,MARCH1,membrane associated ring-CH-type finger 1,ENSG00000145416,human,MARCH1,False
72925,73.52656,March1,membrane-associated ring finger (C3HC4) 1,ENSMUSG00000036469,mouse,MARCH1,False
943,16.90018,TNFRSF8,TNF receptor superfamily member 8,ENSG00000120949,human,CD30,False
21941,14.174346,Tnfrsf8,"tumor necrosis factor receptor superfamily, member 8",ENSMUSG00000028602,mouse,CD30,False
3274,17.589415,HRH2,histamine receptor H2,ENSG00000113749,human,H2R,False
15466,14.752413,Hrh2,histamine receptor H2,ENSMUSG00000034987,mouse,H2R,False
64581,18.737429,CLEC7A,C-type lectin domain containing 7A,ENSG00000172243,human,DECTIN1,False
5581,17.306927,PRKCE,protein kinase C epsilon,ENSG00000171132,human,PKCE,False
18754,15.309578,Prkce,"protein kinase C, epsilon",ENSMUSG00000045038,mouse,PKCE,False
102723432,2.9019942,LOC102723432,serine/threonine-protein kinase PAK 2 pseudogene,,human,PAK,False
814,88.84313,CAMK4,calcium/calmodulin dependent protein kinase IV,ENSG00000152495,human,CAMK4,False
12326,73.57846,Camk4,calcium/calmodulin-dependent protein kinase IV,ENSMUSG00000038128,mouse,CAMK4,False
3815,18.265736,KIT,"KIT proto-oncogene, receptor tyrosine kinase",ENSG00000157404,human,PBT,False
2261,18.796598,FGFR3,fibroblast growth factor receptor 3,ENSG00000068078,human,ACH,False
7299,17.388786,TYR,tyrosinase,ENSG00000077498,human,TYROSINASE,False
22173,14.6257305,Tyr,tyrosinase,ENSMUSG00000004651,mouse,TYROSINASE,False
7306,11.814041,TYRP1,tyrosinase related protein 1,ENSG00000107165,human,TYROSINASE,False
107080646,10.841829,LOC107080646,tyrosinase 5' upstream regulatory sequence,,human,TYROSINASE,False
107080631,10.037982,Tyr-lcr,tyrosinase locus control region,,mouse,TYROSINASE,False
22178,9.940205,Tyrp1,tyrosinase-related protein 1,ENSMUSG00000005994,mouse,TYROSINASE,False
107080640,8.331619,Cns-2,tyrosinase CNS-2 distal regulatory element,,mouse,TYROSINASE,False
7300,4.373851,TYRL,tyrosinase-like (pseudogene),,human,TYROSINASE,False
ENSG00000123447,4.265489,TYRL,tyrosinase-like (pseudogene),ENSG00000123447,human,TYROSINASE,False
4023,88.684135,LPL,lipoprotein lipase,ENSG00000175445,human,LPL,False
16956,71.82344,Lpl,lipoprotein lipase,ENSMUSG00000015568,mouse,LPL,False
3936,17.590631,LCP1,lymphocyte cytosolic protein 1,ENSG00000136167,human,LPL,False
5897,86.27506,RAG2,recombination activating 2,ENSG00000175097,human,RAG2,False
19374,74.20941,Rag2,recombination activating gene 2,ENSMUSG00000032864,mouse,RAG2,False
4640,14.593287,MYO1A,myosin IA,ENSG00000166866,human,IA,False
432516,12.128832,Myo1a,myosin IA,ENSMUSG00000025401,mouse,IA,False
84618,11.524667,NT5C1A,"5'-nucleotidase, cytosolic IA",ENSG00000116981,human,IA,False
230718,9.699654,Nt5c1a,"5'-nucleotidase, cytosolic IA",ENSMUSG00000054958,mouse,IA,False
18249,9.638294,Obp1a,odorant binding protein IA,ENSMUSG00000067684,mouse,IA,False
2209,9.577502,FCGR1A,Fc fragment of IgG receptor Ia,ENSG00000150337,human,IA,False
16031,9.5745535,Igh-Ia,immunoglobulin heavy chain Ia,,mouse,IA,False
2205,9.544342,FCER1A,Fc fragment of IgE receptor Ia,ENSG00000179639,human,IA,False
628976,3.3650143,Gm16458,odorant binding protein Ia pseudogene,,mouse,IA,False
12582,93.3166,cdm,cadmium resistance,,mouse,CDM,False
10134,18.819265,BCAP31,B cell receptor associated protein 31,ENSG00000185825,human,CDM,False
800,18.285305,CALD1,caldesmon 1,ENSG00000122786,human,CDM,False
4585,92.33316,MUC4,"mucin 4, cell surface associated",,human,MUC4,False
140474,77.44071,Muc4,mucin 4,ENSMUSG00000079620,mouse,MUC4,False
3654,87.37035,IRAK1,interleukin 1 receptor associated kinase 1,ENSG00000184216,human,IRAK1,False
16179,74.99309,Irak1,interleukin-1 receptor-associated kinase 1,ENSMUSG00000031392,mouse,IRAK1,False
2719,86.72566,GPC3,glypican 3,ENSG00000147257,human,GPC3,False
14734,73.05515,Gpc3,glypican 3,ENSMUSG00000055653,mouse,GPC3,False
110806308,17.633951,GPC3-AS1,GPC3 antisense RNA 1,,human,GPC3,False
260396,16.44004,Pain1,pain 1,,mouse,AUTO,False
115350,93.412224,FCRL1,Fc receptor like 1,ENSG00000163534,human,FCRL1,False
229499,77.89246,Fcrl1,Fc receptor-like 1,ENSMUSG00000059994,mouse,FCRL1,False
84824,19.551937,FCRLA,Fc receptor like A,ENSG00000132185,human,FCRL1,False
98752,15.304482,Fcrla,Fc receptor-like A,ENSMUSG00000038421,mouse,FCRL1,False
1846,85.33337,DUSP4,dual specificity phosphatase 4,ENSG00000120875,human,DUSP4,False
319520,71.56992,Dusp4,dual specificity phosphatase 4,ENSMUSG00000031530,mouse,DUSP4,False
75590,14.942298,Dusp9,dual specificity phosphatase 9,ENSMUSG00000031383,mouse,DUSP4,False
3454,18.273571,IFNAR1,interferon alpha and beta receptor subunit 1,ENSG00000142166,human,IFNAR,False
15975,14.349495,Ifnar1,interferon (alpha and beta) receptor 1,ENSMUSG00000022967,mouse,IFNAR,False
9474,83.47787,ATG5,autophagy related 5,ENSG00000057663,human,ATG5,False
11793,70.49798,Atg5,autophagy related 5,ENSMUSG00000038160,mouse,ATG5,False
1769,18.289993,DNAH8,dynein axonemal heavy chain 8,ENSG00000124721,human,ATPASE,False
13417,14.681425,Dnah8,"dynein, axonemal, heavy chain 8",ENSMUSG00000033826,mouse,ATPASE,False
57130,8.212235,ATP13A1,ATPase 13A1,ENSG00000105726,human,ATPASE,False
344905,8.208572,ATP13A5,ATPase 13A5,ENSG00000187527,human,ATPASE,False
79572,8.199709,ATP13A3,ATPase 13A3,ENSG00000133657,human,ATPASE,False
84239,8.188267,ATP13A4,ATPase 13A4,ENSG00000127249,human,ATPASE,False
246269,7.2545404,AFG1L,AFG1 like ATPase,ENSG00000135537,human,ATPASE,False
148229,6.5169854,ATP8B3,ATPase phospholipid transporting 8B3,ENSG00000130270,human,ATPASE,False
5205,6.507951,ATP8B1,ATPase phospholipid transporting 8B1,ENSG00000081923,human,ATPASE,False
538,6.507951,ATP7A,ATPase copper transporting alpha,ENSG00000165240,human,ATPASE,False
574411,17.31025,MIR451A,microRNA 451a,ENSG00000284565,human,MIR451,False
723870,15.715262,Mir451a,microRNA 451a,,mouse,MIR451,False
100422880,111.34123,MIR3162,microRNA 3162,ENSG00000264559,human,MIR3162,False
100302259,111.299866,MIR1202,microRNA 1202,ENSG00000221456,human,MIR1202,False
100302142,107.290764,MIR1246,microRNA 1246,ENSG00000283203,human,MIR1246,False
1601,85.96864,DAB2,"DAB2, clathrin adaptor protein",ENSG00000153071,human,DAB2,False
13132,74.24037,Dab2,"disabled 2, mitogen-responsive phosphoprotein",ENSMUSG00000022150,mouse,DAB2,False
153090,14.31564,DAB2IP,DAB2 interacting protein,ENSG00000136848,human,DAB2,False
27286,18.289993,SRPX2,sushi repeat containing protein X-linked 2,ENSG00000102359,human,BPP,False
2175,89.77795,FANCA,FA complementation group A,ENSG00000187741,human,FANCA,False
14087,72.9066,Fanca,"Fanconi anemia, complementation group A",ENSMUSG00000032815,mouse,FANCA,False
2177,85.32435,FANCD2,FA complementation group D2,ENSG00000144554,human,FANCD2,False
211651,72.5364,Fancd2,"Fanconi anemia, complementation group D2",ENSMUSG00000034023,mouse,FANCD2,False
115795,14.428756,FANCD2OS,FANCD2 opposite strand,ENSG00000163705,human,FANCD2,False
70979,12.101537,Fancd2os,Fancd2 opposite strand,ENSMUSG00000033963,mouse,FANCD2,False
22909,10.909829,FAN1,FANCD2 and FANCI associated nuclease 1,,human,FANCD2,False
107303338,10.55891,LOC107303338,3p25 FANCD2 Alu-mediated recombination region,,human,FANCD2,False
330554,10.002713,Fan1,FANCD2/FANCI-associated nuclease 1,ENSMUSG00000033458,mouse,FANCD2,False
ENSG00000230342,4.800266,FANCD2P2,FANCD2 pseudogene 2,ENSG00000230342,human,FANCD2,False
100421239,4.7378383,FANCD2P1,FANCD2 pseudogene 1,,human,FANCD2,False
101929530,4.7378383,FANCD2P2,FANCD2 pseudogene 2,,human,FANCD2,False
64689,18.76703,GORASP1,golgi reassembly stacking protein 1,ENSG00000114745,human,P65,False
5970,18.263699,RELA,"RELA proto-oncogene, NF-kB subunit",ENSG00000173039,human,P65,True
65125,17.843657,WNK1,WNK lysine deficient protein kinase 1,ENSG00000060237,human,P65,False
6857,17.307947,SYT1,synaptotagmin 1,ENSG00000067715,human,P65,False
74498,15.284295,Gorasp1,golgi reassembly stacking protein 1,ENSMUSG00000032513,mouse,P65,False
19697,14.516343,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),ENSMUSG00000024927,mouse,P65,False
14072,93.43395,fa,falter,,mouse,FA,False
2175,18.796598,FANCA,FA complementation group A,ENSG00000187741,human,FA,False
2395,18.291273,FXN,frataxin,ENSG00000165060,human,FA,False
14297,15.734326,Fxn,frataxin,ENSMUSG00000059363,mouse,FA,False
55120,10.765193,FANCL,FA complementation group L,ENSG00000115392,human,FA,False
2187,10.765193,FANCB,FA complementation group B,ENSG00000181544,human,FA,False
2178,10.642301,FANCE,FA complementation group E,ENSG00000112039,human,FA,False
2188,10.642301,FANCF,FA complementation group F,ENSG00000183161,human,FA,False
2189,10.642301,FANCG,FA complementation group G,ENSG00000221829,human,FA,False
2177,10.629396,FANCD2,FA complementation group D2,ENSG00000144554,human,FA,False
3561,16.873896,IL2RG,interleukin 2 receptor subunit gamma,ENSG00000147168,human,CD132,False
16186,14.1523,Il2rg,"interleukin 2 receptor, gamma chain",ENSMUSG00000031304,mouse,CD132,False
4092,83.81829,SMAD7,SMAD family member 7,ENSG00000101665,human,SMAD7,False
17131,70.7991,Smad7,SMAD family member 7,ENSMUSG00000025880,mouse,SMAD7,False
2672,86.99978,GFI1,growth factor independent 1 transcriptional repressor,ENSG00000162676,human,GFI1,True
14581,72.59582,Gfi1,growth factor independent 1 transcription repressor,ENSMUSG00000029275,mouse,GFI1,False
108863616,15.916621,LOC108863616,Gfi1 promoter regions,,mouse,GFI1,False
111591504,14.618024,LOC111591504,GFI1 motif-containing MPRA enhancer 278,,human,GFI1,False
108863619,14.264959,LOC108863619,Gfi1 +5.8 kb enhancer,,mouse,GFI1,False
108863623,14.264649,LOC108863623,Gfi1 +35 kb enhancer,,mouse,GFI1,False
108805058,13.884877,LOC108805058,Gfi1 -35 kb enhancer,,mouse,GFI1,False
111556145,13.706646,LOC111556145,GFI1 motif-containing MPRA enhancer 103,,human,GFI1,False
108863618,11.81354,LOC108863618,+19.5 kb enhancer downstream of Gfi1,,mouse,GFI1,False
108863617,11.495896,LOC108863617,-8.7 kb enhancer upstream of Gfi1,,mouse,GFI1,False
6532,16.343777,SLC6A4,solute carrier family 6 member 4,ENSG00000108576,human,SERT,False
15567,13.707684,Slc6a4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",ENSMUSG00000020838,mouse,SERT,False
3577,92.84161,CXCR1,C-X-C motif chemokine receptor 1,ENSG00000163464,human,CXCR1,False
227288,78.327225,Cxcr1,chemokine (C-X-C motif) receptor 1,ENSMUSG00000048480,mouse,CXCR1,False
3579,93.98312,CXCR2,C-X-C motif chemokine receptor 2,ENSG00000180871,human,CXCR2,False
12765,76.74811,Cxcr2,chemokine (C-X-C motif) receptor 2,ENSMUSG00000026180,mouse,CXCR2,False
93663,17.849089,ARHGAP18,Rho GTPase activating protein 18,ENSG00000146376,human,SENEX,False
6285,18.811523,S100B,S100 calcium binding protein B,ENSG00000160307,human,NEF,False
57783,15.327839,Tnip1,TNFAIP3 interacting protein 1,ENSMUSG00000020400,mouse,NEF,False
103935,93.48466,Eh,hairy ears,,mouse,EH,False
13849,15.762544,Ephx1,"epoxide hydrolase 1, microsomal",ENSMUSG00000038776,mouse,EH,False
30846,11.025799,EHD2,EH domain containing 2,ENSG00000024422,human,EH,False
10938,11.016638,EHD1,EH domain containing 1,ENSG00000110047,human,EH,False
30844,11.001226,EHD4,EH domain containing 4,ENSG00000103966,human,EH,False
30845,10.935031,EHD3,EH domain containing 3,ENSG00000013016,human,EH,False
23301,9.907384,EHBP1,EH domain binding protein 1,ENSG00000115504,human,EH,False
57440,9.235149,Ehd3,EH-domain containing 3,ENSMUSG00000024065,mouse,EH,False
98878,9.2259,Ehd4,EH-domain containing 4,ENSMUSG00000027293,mouse,EH,False
259300,9.171316,Ehd2,EH-domain containing 2,ENSMUSG00000074364,mouse,EH,False
8409,87.29893,UXT,ubiquitously expressed prefoldin like chaperone,ENSG00000126756,human,UXT,False
22294,71.82749,Uxt,ubiquitously expressed prefoldin like chaperone,ENSMUSG00000001134,mouse,UXT,False
100133957,13.621021,UXT-AS1,UXT antisense RNA 1,ENSG00000267064,human,UXT,False
101055737,5.1005187,Gm8242,protein UXT pseudogene,,mouse,UXT,False
255877,82.98741,BCL6B,BCL6B transcription repressor,ENSG00000161940,human,BCL6B,True
12029,70.20155,Bcl6b,"B cell CLL/lymphoma 6, member B",ENSMUSG00000000317,mouse,BCL6B,False
100,85.59507,ADA,adenosine deaminase,ENSG00000196839,human,ADA,False
11486,71.27005,Ada,adenosine deaminase,ENSMUSG00000017697,mouse,ADA,False
108167312,11.939287,LOC108167312,distal ADA Alu-mediated recombination region,,human,ADA,False
108167311,11.332031,LOC108167311,proximal ADA Alu-mediated recombination region,,human,ADA,False
2064,17.571693,ERBB2,erb-b2 receptor tyrosine kinase 2,ENSG00000141736,human,HER2,False
13866,14.992207,Erbb2,erb-b2 receptor tyrosine kinase 2,ENSMUSG00000062312,mouse,HER2,False
4758,18.745113,NEU1,neuraminidase 1,,human,NEU,False
9148,17.86422,NEURL1,neuralized E3 ubiquitin protein ligase 1,ENSG00000107954,human,NEU,False
2064,17.86422,ERBB2,erb-b2 receptor tyrosine kinase 2,ENSG00000141736,human,NEU,False
13866,15.757062,Erbb2,erb-b2 receptor tyrosine kinase 2,ENSMUSG00000062312,mouse,NEU,False
18010,15.746992,Neu1,neuraminidase 1,ENSMUSG00000007038,mouse,NEU,False
30811,11.004568,HUNK,hormonally up-regulated Neu-associated kinase,ENSG00000142149,human,NEU,False
116946,10.191228,Naad4,Neu associated allelic deletion 4,,mouse,NEU,False
26559,10.191228,Hunk,hormonally upregulated Neu-associated kinase,ENSMUSG00000053414,mouse,NEU,False
116951,10.020656,Naad7,Neu associated allelic deletion 7,,mouse,NEU,False
116945,10.013075,Naad3,Neu associated allelic deletion 3,,mouse,NEU,False
1024,18.249039,CDK8,cyclin dependent kinase 8,ENSG00000132964,human,K35,False
109749,14.3787155,Szf1,seizure frequency 1,,mouse,FREQUENCY,False
100036342,13.463335,Sbcf,sperm beat cross frequency,,mouse,FREQUENCY,False
107557,12.198354,Scfr2,stem cell frequency regulator 2,,mouse,FREQUENCY,False
100035545,12.15755,Hscfr,hematopoietic stem cell frequency regulator,,mouse,FREQUENCY,False
107494,11.6492405,Scfr3,stem cell frequency regulator 3,,mouse,FREQUENCY,False
110216,11.6492405,Scfr1,stem cell frequency regulator 1,,mouse,FREQUENCY,False
22260,14.982895,Nr1h2,"nuclear receptor subfamily 1, group H, member 2",ENSMUSG00000060601,mouse,LXR,False
22259,14.744909,Nr1h3,"nuclear receptor subfamily 1, group H, member 3",ENSMUSG00000002108,mouse,LXR,False
23114,18.726887,NFASC,neurofascin,ENSG00000163531,human,NF,False
269116,14.718197,Nfasc,neurofascin,ENSMUSG00000026442,mouse,NF,False
105416157,10.871741,NKILA,NF-kappaB interacting lncRNA,ENSG00000278709,human,NF,False
77286,9.176159,Nkrf,NF-kappaB repressing factor,ENSMUSG00000044149,mouse,NF,False
5970,9.061469,RELA,"RELA proto-oncogene, NF-kB subunit",ENSG00000173039,human,NF,True
5971,9.00211,RELB,"RELB proto-oncogene, NF-kB subunit",ENSG00000104856,human,NF,True
5966,8.951087,REL,"REL proto-oncogene, NF-kB subunit",ENSG00000162924,human,NF,True
21353,6.485849,Tank,TRAF family member-associated Nf-kappa B activator,ENSMUSG00000064289,mouse,NF,False
100132831,2.3242023,LOC100132831,A20-binding inhibitor of NF-kappaB activation 2 pseudogene,,human,NF,False
12005,14.995943,Axin1,axin 1,ENSMUSG00000024182,mouse,KB,False
111674478,11.345827,LOC111674478,CFTR -44 kb upstream enhancer,,human,KB,False
111674479,11.345261,LOC111674479,CFTR +36.6 kb downstream enhancer,,human,KB,False
110599572,11.289504,LOC110599572,-8 kb enhancer of CYP2C8,,human,KB,False
1188,11.279142,CLCNKB,chloride voltage-gated channel Kb,ENSG00000184908,human,KB,False
111674476,11.120543,LOC111674476,CFTR -35 kb upstream enhancer,,human,KB,False
108863623,10.503043,LOC108863623,Gfi1 +35 kb enhancer,,mouse,KB,False
108805058,10.45246,LOC108805058,Gfi1 -35 kb enhancer,,mouse,KB,False
5970,10.371044,RELA,"RELA proto-oncogene, NF-kB subunit",ENSG00000173039,human,KB,True
108863619,10.301378,LOC108863619,Gfi1 +5.8 kb enhancer,,mouse,KB,False
122046,9.865081,TEX26,testis expressed 26,ENSG00000175664,human,TESTIS,False
647310,9.865081,TEX22,testis expressed 22,ENSG00000226174,human,TESTIS,False
ENSG00000283268,9.835185,TEX54,testis expressed 54,ENSG00000283268,human,TESTIS,False
56159,9.835185,TEX11,testis expressed 11,ENSG00000120498,human,TESTIS,False
387718,9.835185,TEX36,testis expressed 36,ENSG00000175018,human,TESTIS,False
84066,9.832017,TEX35,testis expressed 35,ENSG00000240021,human,TESTIS,False
730159,9.832017,TEX50,testis expressed 50,ENSG00000232113,human,TESTIS,False
114960,9.832017,TSGA13,testis specific 13,ENSG00000213265,human,TESTIS,False
165100,9.829229,TEX44,testis expressed 44,ENSG00000177673,human,TESTIS,False
51368,9.829229,TEX264,testis expressed 264,ENSG00000164081,human,TESTIS,False
83540,16.89903,NUF2,NUF2 component of NDC80 kinetochore complex,ENSG00000143228,human,CDCA1,False
66977,15.000767,Nuf2,"NUF2, NDC80 kinetochore complex component",ENSMUSG00000026683,mouse,CDCA1,False
6659,89.502785,SOX4,SRY-box 4,ENSG00000124766,human,SOX4,True
20677,74.65067,Sox4,SRY (sex determining region Y)-box 4,ENSMUSG00000076431,mouse,SOX4,False
8600,85.32421,TNFSF11,TNF superfamily member 11,ENSG00000120659,human,TNFSF11,False
21943,71.56224,Tnfsf11,"tumor necrosis factor (ligand) superfamily, member 11",ENSMUSG00000022015,mouse,TNFSF11,False
3429,18.295637,IFI27,interferon alpha inducible protein 27,,human,P27,False
5715,17.587088,PSMD9,"proteasome 26S subunit, non-ATPase 9",ENSG00000110801,human,P27,False
10671,17.587088,DCTN6,dynactin subunit 6,ENSG00000104671,human,P27,False
51014,16.870361,TMED7,transmembrane p24 trafficking protein 7,ENSG00000134970,human,P27,False
10534,16.870361,SSSCA1,Sjogren syndrome/scleroderma autoantigen 1,ENSG00000173465,human,P27,False
22428,14.993528,Dctn6,dynactin 6,ENSMUSG00000031516,mouse,P27,False
12576,14.302813,Cdkn1b,cyclin-dependent kinase inhibitor 1B,ENSMUSG00000003031,mouse,P27,False
67151,14.149336,Psmd9,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9",ENSMUSG00000029440,mouse,P27,False
105371844,12.821113,LOC105371844,putative speedy protein E6,,human,E6,False
729597,9.241951,SPDYE6,speedy/RINGO cell cycle regulator family member E6,ENSG00000260097,human,E6,False
108021842,15.704333,LOC108021842,SOX9 enhancer E7,,human,E7,False
111258518,13.824907,LOC111258518,E7 enhancer in MEIS1,,human,E7,False
441251,2.9874628,SPDYE7P,"speedy/RINGO cell cycle regulator family member E7, pseudogene",ENSG00000179994,human,E7,False
10135,18.796598,NAMPT,nicotinamide phosphoribosyltransferase,ENSG00000105835,human,VF,False
64111,15.407213,NPVF,neuropeptide VF precursor,ENSG00000105954,human,VF,False
60531,13.157175,Npvf,neuropeptide VF precursor,ENSMUSG00000029831,mouse,VF,False
10112,84.73811,KIF20A,kinesin family member 20A,ENSG00000112984,human,KIF20A,False
19348,71.07068,Kif20a,kinesin family member 20A,ENSMUSG00000003779,mouse,KIF20A,False
9966,88.02785,TNFSF15,TNF superfamily member 15,ENSG00000181634,human,TNFSF15,False
326623,75.837105,Tnfsf15,"tumor necrosis factor (ligand) superfamily, member 15",ENSMUSG00000050395,mouse,TNFSF15,False
22887,9.777634,FOXJ3,forkhead box J3,ENSG00000198815,human,FORKHEAD,True
2307,9.777634,FOXS1,forkhead box S1,ENSG00000179772,human,FORKHEAD,True
2299,9.777634,FOXI1,forkhead box I1,ENSG00000168269,human,FORKHEAD,True
2303,9.777634,FOXC2,forkhead box C2,ENSG00000176692,human,FORKHEAD,True
2305,9.777634,FOXM1,forkhead box M1,ENSG00000111206,human,FORKHEAD,True
139628,9.776768,FOXR2,forkhead box R2,ENSG00000189299,human,FORKHEAD,True
