id,score,sym,name,ensemblgene,species,pr_value_norm,is_tf
1326,17.871769,MAP3K8,mitogen-activated protein kinase kinase kinase 8,ENSG00000107968,human,TPL2,False
26410,14.989224,Map3k8,mitogen-activated protein kinase kinase kinase 8,ENSMUSG00000024235,mouse,TPL2,False
406933,94.35722,MIR141,microRNA 141,ENSG00000207708,human,MIR141,False
ENSMUSG00000065474,93.44965,Mir141,microRNA 141,ENSMUSG00000065474,mouse,MIR141,False
387159,79.13831,Mir141,microRNA 141,,mouse,MIR141,False
105369635,15.400359,MIR200CHG,MIR200C and MIR141 host gene,ENSG00000257084,human,MIR141,False
27163,18.77057,NAAA,N-acylethanolamine acid amidase,ENSG00000138744,human,PLT,False
18829,15.72977,Ccl21a,chemokine (C-C motif) ligand 21A (serine),ENSMUSG00000094686,mouse,PLT,False
51592,17.898739,TRIM33,tripartite motif containing 33,ENSG00000197323,human,ECTO,False
94093,15.76489,Trim33,tripartite motif-containing 33,ENSMUSG00000033014,mouse,ECTO,False
4907,12.9383955,NT5E,5'-nucleotidase ecto,ENSG00000135318,human,ECTO,False
23959,10.809297,Nt5e,"5' nucleotidase, ecto",ENSMUSG00000032420,mouse,ECTO,False
55068,9.690296,ENOX1,ecto-NOX disulfide-thiol exchanger 1,ENSG00000120658,human,ECTO,False
10495,9.561814,ENOX2,ecto-NOX disulfide-thiol exchanger 2,ENSG00000165675,human,ECTO,False
239188,8.126769,Enox1,ecto-NOX disulfide-thiol exchanger 1,ENSMUSG00000022012,mouse,ECTO,False
209224,8.019586,Enox2,ecto-NOX disulfide-thiol exchanger 2,ENSMUSG00000031109,mouse,ECTO,False
4155,86.70954,MBP,myelin basic protein,ENSG00000197971,human,MBP,False
17196,71.78941,Mbp,myelin basic protein,ENSMUSG00000041607,mouse,MBP,False
5553,18.278809,PRG2,"proteoglycan 2, pro eosinophil major basic protein",ENSG00000186652,human,MBP,False
4153,18.214705,MBL2,mannose binding lectin 2,ENSG00000165471,human,MBP,False
19074,15.330613,Prg2,"proteoglycan 2, bone marrow",ENSMUSG00000027073,mouse,MBP,False
3454,89.20696,IFNAR1,interferon alpha and beta receptor subunit 1,ENSG00000142166,human,IFNAR1,False
15975,74.74206,Ifnar1,interferon (alpha and beta) receptor 1,ENSMUSG00000022967,mouse,IFNAR1,False
597,17.884033,BCL2A1,BCL2 related protein A1,ENSG00000140379,human,ACC1,False
31,17.859503,ACACA,acetyl-CoA carboxylase alpha,,human,ACC1,False
107476,15.302829,Acaca,acetyl-Coenzyme A carboxylase alpha,ENSMUSG00000020532,mouse,ACC1,False
107741,93.47303,Ril2,radiation-induced leukemia sensitivity 2,,mouse,RIL2,False
151888,17.900793,BTLA,B and T lymphocyte associated,ENSG00000186265,human,CD272,False
5133,17.826359,PDCD1,programmed cell death 1,,human,CD279,False
5027,17.547077,P2RX7,purinergic receptor P2X 7,ENSG00000089041,human,P2X7,False
10892,84.64317,MALT1,MALT1 paracaspase,ENSG00000172175,human,MALT1,False
240354,70.48828,Malt1,MALT1 paracaspase,ENSMUSG00000032688,mouse,MALT1,False
10892,16.84964,MALT1,MALT1 paracaspase,ENSG00000172175,human,PARACASPASE,False
240354,13.876582,Malt1,MALT1 paracaspase,ENSMUSG00000032688,mouse,PARACASPASE,False
3998,7.9170294,LMAN1,"lectin, mannose binding 1",ENSG00000074695,human,LECTIN,False
27248,7.878175,ERLEC1,endoplasmic reticulum lectin 1,ENSG00000068912,human,LECTIN,False
4153,7.87016,MBL2,mannose binding lectin 2,ENSG00000165471,human,LECTIN,False
10960,7.8621254,LMAN2,"lectin, mannose binding 2",ENSG00000169223,human,LECTIN,False
10956,7.857653,OS9,OS9 endoplasmic reticulum lectin,ENSG00000135506,human,LECTIN,False
81562,7.1584377,LMAN2L,"lectin, mannose binding 2 like",ENSG00000114988,human,LECTIN,False
79748,7.136608,LMAN1L,"lectin, mannose binding 1 like",ENSG00000140506,human,LECTIN,False
160365,7.122574,CLECL1,C-type lectin like 1,ENSG00000184293,human,LECTIN,False
66890,6.6264453,Lman2,"lectin, mannose-binding 2",ENSMUSG00000021484,mouse,LECTIN,False
70361,6.5940404,Lman1,"lectin, mannose-binding, 1",ENSMUSG00000041891,mouse,LECTIN,False
3479,87.00051,IGF1,insulin like growth factor 1,ENSG00000017427,human,IGF1,False
16000,72.087845,Igf1,insulin-like growth factor 1,ENSMUSG00000020053,mouse,IGF1,False
57060,17.906101,PCBP4,poly(rC) binding protein 4,ENSG00000090097,human,CBP,False
55824,17.583454,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,ENSG00000076641,human,CBP,False
1387,17.572899,CREBBP,CREB binding protein,ENSG00000005339,human,CBP,False
5956,16.899748,OPN1LW,"opsin 1, long wave sensitive",ENSG00000102076,human,CBP,False
1977,16.736383,EIF4E,eukaryotic translation initiation factor 4E,ENSG00000151247,human,CBP,False
227929,14.533803,Cytip,cytohesin 1 interacting protein,ENSMUSG00000026832,mouse,CBP,False
12914,14.488845,Crebbp,CREB binding protein,ENSMUSG00000022521,mouse,CBP,False
94212,14.173983,Pag1,phosphoprotein associated with glycosphingolipid microdomains 1,ENSMUSG00000027508,mouse,CBP,False
163732,6.487279,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4,ENSG00000179862,human,CBP,False
4435,6.475375,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,ENSG00000125931,human,CBP,False
2033,17.279118,EP300,E1A binding protein p300,ENSG00000100393,human,P300,False
328572,14.688554,Ep300,E1A binding protein p300,ENSMUSG00000055024,mouse,P300,False
4435,6.2881904,CITED1,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,ENSG00000125931,human,P300,False
10370,6.231217,CITED2,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,ENSG00000164442,human,P300,False
163732,6.229259,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4,ENSG00000179862,human,P300,False
56222,5.2739663,Cited4,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",ENSMUSG00000070803,mouse,P300,False
12705,5.229143,Cited1,Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1,ENSMUSG00000051159,mouse,P300,False
17684,5.226182,Cited2,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",ENSMUSG00000039910,mouse,P300,False
100416794,3.323282,Gm18256,E1A binding protein p300 pseudogene,,mouse,P300,False
100418447,1.9292277,Gm13316,"TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor pseudogene",,mouse,P300,False
9407,18.300545,TMPRSS11D,transmembrane serine protease 11D,ENSG00000153802,human,HAT,False
7070,17.564283,THY1,Thy-1 cell surface antigen,ENSG00000154096,human,CD90,False
21838,15.009354,Thy1,"thymus cell antigen 1, theta",ENSMUSG00000032011,mouse,CD90,False
5027,88.71618,P2RX7,purinergic receptor P2X 7,ENSG00000089041,human,P2RX7,False
18439,74.78386,P2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",ENSMUSG00000029468,mouse,P2RX7,False
210998,16.407265,Fam91a1,"family with sequence similarity 91, member A1",,mouse,SKIN,False
18988,15.341013,Pou2f3,"POU domain, class 2, transcription factor 3",ENSMUSG00000032015,mouse,SKIN,False
103985,11.619682,Skn1,skin antigen 1,,mouse,SKIN,False
109666,11.446764,Skn2,skin antigen 2,,mouse,SKIN,False
100526823,11.04749,TST2,Tuberculin skin test reactivity QTL,,human,SKIN,False
112175,10.412322,Skts4,skin tumor susceptibility 4,,mouse,SKIN,False
100035679,10.312422,Skts15,skin tumor susceptibility 15,,mouse,SKIN,False
112201,10.312422,Skts5,skin tumor susceptibility 5,,mouse,SKIN,False
112184,10.307418,Skts6,skin tumor susceptibility 6,,mouse,SKIN,False
109427,10.293159,Skts3,skin tumor susceptibility 3,,mouse,SKIN,False
5805,18.295637,PTS,6-pyruvoyltetrahydropterin synthase,ENSG00000150787,human,PTPS,False
19286,15.772408,Pts,6-pyruvoyl-tetrahydropterin synthase,ENSMUSG00000032067,mouse,PTPS,False
5967,17.540264,REG1A,regenerating family member 1 alpha,ENSG00000115386,human,PTP,False
5250,17.33082,SLC25A3,solute carrier family 25 member 3,ENSG00000075415,human,PTP,False
10076,16.8438,PTPRU,"protein tyrosine phosphatase, receptor type U",ENSG00000060656,human,PTP,False
19693,15.755353,Reg2,regenerating islet-derived 2,ENSMUSG00000023140,mouse,PTP,False
18674,14.711188,Slc25a3,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3",ENSMUSG00000061904,mouse,PTP,False
19692,14.709332,Reg1,regenerating islet-derived 1,ENSMUSG00000059654,mouse,PTP,False
19280,14.535526,Ptprs,"protein tyrosine phosphatase, receptor type, S",ENSMUSG00000013236,mouse,PTP,False
19273,14.127057,Ptpru,"protein tyrosine phosphatase, receptor type, U",ENSMUSG00000028909,mouse,PTP,False
15144,9.90706,Hc13,"heterochromatin, Chr 13",,mouse,CHR,False
15148,9.90706,Hc17,"heterochromatin, Chr 17",,mouse,CHR,False
15154,9.842058,Hc5,"heterochromatin, Chr 5",,mouse,CHR,False
15150,9.834156,Hc19,"heterochromatin, Chr 19",,mouse,CHR,False
15156,9.834156,Hc7,"heterochromatin, Chr 7",,mouse,CHR,False
15158,9.834156,Hc9,"heterochromatin, Chr 9",,mouse,CHR,False
15180,9.834156,Hcx,"heterochromatin, Chr X",,mouse,CHR,False
16261,9.834156,In(17)4t,"inversion, Chr 17",,mouse,CHR,False
15153,9.808755,Hc4,"heterochromatin, Chr 4",,mouse,CHR,False
16259,9.808755,In(17)2t,"inversion, Chr 17",,mouse,CHR,False
5292,90.16492,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",ENSG00000137193,human,PIM1,False
18712,75.004395,Pim1,proviral integration site 1,ENSMUSG00000024014,mouse,PIM1,False
9361,17.584728,LONP1,"lon peptidase 1, mitochondrial",ENSG00000196365,human,PIM1,False
3673,87.04115,ITGA2,integrin subunit alpha 2,ENSG00000164171,human,ITGA2,False
16398,73.024216,Itga2,integrin alpha 2,ENSMUSG00000015533,mouse,ITGA2,False
3689,86.00254,ITGB2,integrin subunit beta 2,ENSG00000160255,human,ITGB2,False
16414,72.131165,Itgb2,integrin beta 2,ENSMUSG00000000290,mouse,ITGB2,False
100505746,17.645815,ITGB2-AS1,ITGB2 antisense RNA 1,ENSG00000227039,human,ITGB2,False
7454,12.700342,WAS,Wiskott-Aldrich syndrome,ENSG00000015285,human,WISKOTT,False
8976,11.285046,WASL,Wiskott-Aldrich syndrome like,ENSG00000106299,human,WISKOTT,False
22376,10.534321,Was,Wiskott-Aldrich syndrome,ENSMUSG00000031165,mouse,WISKOTT,False
73178,8.502925,Wasl,Wiskott-Aldrich syndrome-like (human),ENSMUSG00000029684,mouse,WISKOTT,False
9235,96.38166,IL32,interleukin 32,ENSG00000008517,human,IL32,False
5551,88.076515,PRF1,perforin 1,ENSG00000180644,human,PRF1,False
18646,73.78159,Prf1,perforin 1 (pore forming protein),ENSMUSG00000037202,mouse,PRF1,False
55893,17.309805,ZNF395,zinc finger protein 395,ENSG00000186918,human,PRF1,True
3554,18.278809,IL1R1,interleukin 1 receptor type 1,ENSG00000115594,human,IL1Rα,False
3557,17.590631,IL1RN,interleukin 1 receptor antagonist,ENSG00000136689,human,IL1Rα,False
1394,17.336128,CRHR1,corticotropin releasing hormone receptor 1,,human,CRF1,False
5594,17.08238,MAPK1,mitogen-activated protein kinase 1,ENSG00000100030,human,P41,False
112131,11.530047,Aaiq1,aromatase activity QTL 1,,mouse,AROMATASE,False
112132,11.24433,Aaiq2,aromatase activity QTL 2,,mouse,AROMATASE,False
109413,11.142958,Aaiq3,aromatase activity QTL 3,,mouse,AROMATASE,False
109414,11.142958,Aaiq4,aromatase activity QTL 4,,mouse,AROMATASE,False
29126,17.597157,CD274,CD274 molecule,ENSG00000120217,human,B7H1,False
60533,15.317941,Cd274,CD274 antigen,ENSMUSG00000016496,mouse,B7H1,False
546644,90.02246,Ly6g,"lymphocyte antigen 6 complex, locus G",ENSMUSG00000022582,mouse,LY6G,False
4360,18.300545,MRC1,mannose receptor C-type 1,ENSG00000260314,human,CD206,False
17533,15.760439,Mrc1,"mannose receptor, C type 1",ENSMUSG00000026712,mouse,CD206,False
10963,84.3847,STIP1,stress induced phosphoprotein 1,ENSG00000168439,human,STIP1,False
20867,72.513176,Stip1,stress-induced phosphoprotein 1,ENSMUSG00000024966,mouse,STIP1,False
58523,14.747472,Elp2,elongator acetyltransferase complex subunit 2,ENSMUSG00000024271,mouse,STIP1,False
10273,9.263879,STUB1,STIP1 homology and U-box containing protein 1,ENSG00000103266,human,STIP1,False
56424,7.9868913,Stub1,STIP1 homology and U-Box containing protein 1,ENSMUSG00000039615,mouse,STIP1,False
100418002,2.796422,Gm18941,STIP1 homology and U-Box containing protein 1 pseudogene,,mouse,STIP1,False
391465,2.18049,LOC391465,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase pseudogene",,human,STIP1,False
4791,88.442696,NFKB2,nuclear factor kappa B subunit 2,ENSG00000077150,human,NFKB2,True
18034,74.17774,Nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100",ENSMUSG00000025225,mouse,NFKB2,False
1523,18.767212,CUX1,cut like homeobox 1,ENSG00000257923,human,P100,True
6490,18.27435,PMEL,premelanosome protein,ENSG00000185664,human,P100,False
22974,18.249039,TPX2,TPX2 microtubule nucleation factor,ENSG00000088325,human,P100,False
9733,17.504776,SART3,"spliceosome associated factor 3, U4/U6 recycling protein",ENSG00000075856,human,P100,False
84164,17.306927,ASCC2,activating signal cointegrator 1 complex subunit 2,ENSG00000100325,human,P100,False
4940,17.306927,OAS3,2'-5'-oligoadenylate synthetase 3,ENSG00000111331,human,P100,False
4791,16.044506,NFKB2,nuclear factor kappa B subunit 2,ENSG00000077150,human,P100,True
27044,16.044506,SND1,staphylococcal nuclease and tudor domain containing 1,ENSG00000197157,human,P100,False
72119,13.456682,Tpx2,"TPX2, microtubule-associated",ENSMUSG00000027469,mouse,P100,False
18034,5.920723,Nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100",ENSMUSG00000025225,mouse,P100,False
5480,7.8898,PPIC,peptidylprolyl isomerase C,ENSG00000168938,human,ISOMERASE,False
10105,7.8835998,PPIF,peptidylprolyl isomerase F,ENSG00000108179,human,ISOMERASE,False
81888,7.8828993,HYI,hydroxypyruvate isomerase (putative),ENSG00000178922,human,ISOMERASE,False
10465,7.8828993,PPIH,peptidylprolyl isomerase H,ENSG00000171960,human,ISOMERASE,False
9360,7.8578753,PPIG,peptidylprolyl isomerase G,ENSG00000138398,human,ISOMERASE,False
7167,7.8578753,TPI1,triosephosphate isomerase 1,ENSG00000111669,human,ISOMERASE,False
5479,7.856432,PPIB,peptidylprolyl isomerase B,ENSG00000166794,human,ISOMERASE,False
10450,7.8532524,PPIE,peptidylprolyl isomerase E,ENSG00000084072,human,ISOMERASE,False
4351,7.8512235,MPI,mannose phosphate isomerase,ENSG00000178802,human,ISOMERASE,False
5481,7.8376355,PPID,peptidylprolyl isomerase D,ENSG00000171497,human,ISOMERASE,False
959,18.247652,CD40LG,CD40 ligand,ENSG00000102245,human,GP39,False
1116,17.815817,CHI3L1,chitinase 3 like 1,ENSG00000133048,human,GP39,False
12654,15.763634,Chil1,chitinase-like 1,ENSMUSG00000064246,mouse,GP39,False
21947,15.74306,Cd40lg,CD40 ligand,ENSMUSG00000031132,mouse,GP39,False
21939,15.326874,Cd40,CD40 antigen,ENSMUSG00000017652,mouse,GP39,False
15139,88.00421,Hc,hemolytic complement,ENSMUSG00000026874,mouse,HC,False
6947,17.109892,TCN1,transcobalamin 1,ENSG00000134827,human,HC,False
1213,17.109892,CLTC,clathrin heavy chain,ENSG00000141367,human,HC,False
67300,12.10892,Cltc,"clathrin, heavy polypeptide (Hc)",ENSMUSG00000047126,mouse,HC,False
5327,17.908195,PLAT,"plasminogen activator, tissue type",ENSG00000104368,human,TPA,False
112229,15.319649,Psl1,promotion susceptibility QTL 1,,mouse,TPA,False
18791,14.949426,Plat,"plasminogen activator, tissue",ENSMUSG00000031538,mouse,TPA,False
194064,14.299399,LOC194064,plasmin inhibitor alpha 2,,mouse,PLASMIN,False
608,18.273571,TNFRSF17,TNF receptor superfamily member 17,ENSG00000048462,human,BCMA,False
21935,15.740243,Tnfrsf17,"tumor necrosis factor receptor superfamily, member 17",ENSMUSG00000022496,mouse,BCMA,False
15568,6.2947364,Elavl1,"ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R)",ENSMUSG00000040028,mouse,HU,False
9429,90.78649,ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group),ENSG00000118777,human,ABCG2,False
26357,73.078384,Abcg2,ATP binding cassette subfamily G member 2 (Junior blood group),ENSMUSG00000029802,mouse,ABCG2,False
65057,85.604996,ACD,ACD shelterin complex subunit and telomerase recruitment factor,ENSG00000102977,human,ACD,False
497652,74.48491,Acd,adrenocortical dysplasia,ENSMUSG00000038000,mouse,ACD,False
5763,92.80204,PTMS,parathymosin,ENSG00000159335,human,PTMS,False
69202,75.34571,Ptms,parathymosin,ENSMUSG00000030122,mouse,PTMS,False
110614,11.307604,Mrv6,mouse AIDS virus-related proviral gene 6,,mouse,AIDS,False
12285,90.138725,cac,recessive cataract,,mouse,CAC,False
788,17.51532,SLC25A20,solute carrier family 25 member 20,ENSG00000178537,human,CAC,False
760,16.473019,CA2,carbonic anhydrase 2,ENSG00000104267,human,CAC,False
12892,15.322652,Cpox,coproporphyrinogen oxidase,ENSMUSG00000022742,mouse,CAC,False
57279,14.737549,Slc25a20,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20",ENSMUSG00000032602,mouse,CAC,False
64177,14.6902685,Trpv6,"transient receptor potential cation channel, subfamily V, member 6",ENSMUSG00000029868,mouse,CAC,False
107985608,9.36936,TRNAV-CAC,transfer RNA valine (anticodon CAC),,human,CAC,False
107985614,9.366324,TRNAV-CAC,transfer RNA valine (anticodon CAC),,human,CAC,False
107985615,9.366324,TRNAV-CAC,transfer RNA valine (anticodon CAC),,human,CAC,False
107985749,9.351622,TRNAV-CAC,transfer RNA valine (anticodon CAC),,human,CAC,False
54368,15.348845,Gp9,glycoprotein 9 (platelet),ENSMUSG00000030054,mouse,CD42,False
6403,17.858116,SELP,selectin P,ENSG00000174175,human,CD62P,False
20344,15.305646,Selp,"selectin, platelet",ENSMUSG00000026580,mouse,CD62P,False
967,88.395966,CD63,CD63 molecule,ENSG00000135404,human,CD63,False
12512,73.717766,Cd63,CD63 antigen,ENSMUSG00000025351,mouse,CD63,False
626721,4.4927363,Cd63-ps,"CD63 antigen, pseudogene",,mouse,CD63,False
ENSMUSG00000085939,4.482743,Cd63-ps,"CD63 antigen, pseudogene",ENSMUSG00000085939,mouse,CD63,False
90204,91.299484,ZSWIM1,zinc finger SWIM-type containing 1,ENSG00000168612,human,ZSWIM1,False
71971,74.79318,Zswim1,zinc finger SWIM-type containing 1,ENSMUSG00000017764,mouse,ZSWIM1,False
4593,87.2691,MUSK,muscle associated receptor tyrosine kinase,ENSG00000030304,human,MUSK,False
18198,71.464294,Musk,"muscle, skeletal, receptor tyrosine kinase",ENSMUSG00000057280,mouse,MUSK,False
836,12.220375,CASP3,caspase 3,ENSG00000164305,human,CASPASE,False
841,12.212894,CASP8,caspase 8,ENSG00000064012,human,CASPASE,False
835,12.202081,CASP2,caspase 2,ENSG00000106144,human,CASPASE,False
838,12.171074,CASP5,caspase 5,ENSG00000137757,human,CASPASE,False
834,12.171074,CASP1,caspase 1,ENSG00000137752,human,CASPASE,False
839,12.171074,CASP6,caspase 6,ENSG00000138794,human,CASPASE,False
842,12.163583,CASP9,caspase 9,ENSG00000132906,human,CASPASE,False
23581,12.142508,CASP14,caspase 14,ENSG00000105141,human,CASPASE,False
837,12.142508,CASP4,caspase 4,ENSG00000196954,human,CASPASE,False
843,12.142508,CASP10,caspase 10,ENSG00000003400,human,CASPASE,False
6687,18.736237,SPG7,"SPG7 matrix AAA peptidase subunit, paraplegin",ENSG00000197912,human,PGN,False
234847,15.747017,Spg7,"SPG7, paraplegin matrix AAA peptidase subunit",ENSMUSG00000000738,mouse,PGN,False
653639,5.665898,LYPLA2P1,LYPLA2 pseudogene 1,,human,APT,False
29116,17.875322,MYLIP,myosin regulatory light chain interacting protein,ENSG00000007944,human,MIR,False
220972,17.534094,MARCH8,membrane associated ring-CH-type finger 8,,human,MIR,False
22877,17.325796,MLXIP,MLX interacting protein,,human,MIR,False
735281,16.428963,Mir297b,microRNA 297b,,mouse,MIR,False
751537,14.747472,Mir497,microRNA 497,,mouse,MIR,False
71779,14.52139,March8,membrane-associated ring finger (C3HC4) 8,ENSMUSG00000025702,mouse,MIR,False
218203,14.52139,Mylip,myosin regulatory light chain interacting protein,ENSMUSG00000038175,mouse,MIR,False
751557,14.046641,Mir615,microRNA 615,,mouse,MIR,False
208104,14.046641,Mlxip,MLX interacting protein,ENSMUSG00000038342,mouse,MIR,False
ENSG00000272920,11.342124,hsa-mir-1253,hsa-mir-1253,ENSG00000272920,human,MIR,False
