doc_id,e1_end_chr,e1_start_chr,e1_text,e2_end_chr,e2_start_chr,e2_text,sent_abs_offset,sent_id,sent_len,sent_pos,type,value
PMC4504515,163,159,TNFR2,246,242,Tregs,32340,80916,49,159,inducing_cytokine,-1
PMC3226432,61,57,IL-17,270,267,Th17,16319,472951,49,78,secreted_cytokine,-1
PMC3226432,61,57,IL-17,270,267,Th17,16319,472951,49,78,inducing_cytokine,-1
PMC5693957,85,82,IFNG,92,90,TH1,7205,373248,68,42,secreted_cytokine,1
PMC5693957,85,82,IFNG,92,90,TH1,7205,373248,68,42,inducing_cytokine,-1
PMC4493106,13,9,IL-12,102,100,Th2,0,584223,17,0,secreted_cytokine,-1
PMC4493106,13,9,IL-12,102,100,Th2,0,584223,17,0,inducing_cytokine,-1
PMC3427196,150,148,IFN,238,229,T helper 2,4756,278932,52,34,secreted_cytokine,-1
PMC3427196,150,148,IFN,238,229,T helper 2,4756,278932,52,34,inducing_cytokine,-1
PMC5518522,21,18,IL-6,100,97,Th17,8397,565756,74,57,inducing_cytokine,1
PMC5518522,21,18,IL-6,100,97,Th17,8397,565756,74,57,secreted_cytokine,-1
PMC1526552,148,145,IL-8,173,171,Th2,20432,338070,31,121,secreted_cytokine,-1
PMC1526552,148,145,IL-8,173,171,Th2,20432,338070,31,121,inducing_cytokine,-1
PMC4785102,59,56,IL-4,130,128,Th2,3817,358720,35,23,secreted_cytokine,-1
PMC4785102,59,56,IL-4,130,128,Th2,3817,358720,35,23,inducing_cytokine,-1
PMC4821255,109,105,IL-10,76,62,T helper (Th)17,949,339608,22,6,secreted_cytokine,-1
PMC4821255,109,105,IL-10,76,62,T helper (Th)17,949,339608,22,6,inducing_cytokine,-1
PMC4685148,36,32,IL-27,97,94,Th17,15070,709734,38,82,secreted_cytokine,-1
PMC4685148,36,32,IL-27,97,94,Th17,15070,709734,38,82,inducing_cytokine,-1
PMC4105241,12,9,CCR4,115,107,thymocyte,18346,599380,37,88,secreted_cytokine,-1
PMC4105241,12,9,CCR4,115,107,thymocyte,18346,599380,37,88,inducing_cytokine,-1
PMC3078329,194,190,IL-23,229,226,Th17,3515,518455,51,22,secreted_cytokine,-1
PMC3078329,194,190,IL-23,229,226,Th17,3515,518455,51,22,inducing_cytokine,-1
PMC5466736,156,153,IL-1,960,953,T helper,7225,790849,247,51,secreted_cytokine,-1
PMC5466736,156,153,IL-1,960,953,T helper,7225,790849,247,51,inducing_cytokine,-1
PMC5357862,164,159,IL-21R,101,98,Treg,20520,548076,46,116,secreted_cytokine,-1
PMC5357862,164,159,IL-21R,101,98,Treg,20520,548076,46,116,inducing_cytokine,-1
PMC4709061,85,81,TGF-β,72,69,Th17,20978,178231,40,138,secreted_cytokine,1
PMC4709061,85,81,TGF-β,72,69,Th17,20978,178231,40,138,inducing_cytokine,-1
PMC4578530,209,206,IFNγ,270,268,TH1,4743,562567,84,22,inducing_cytokine,1
PMC4578530,209,206,IFNγ,270,268,TH1,4743,562567,84,22,secreted_cytokine,-1
PMC5572390,111,108,IL-6,40,38,Th1,606,317317,54,4,secreted_cytokine,-1
PMC5572390,111,108,IL-6,40,38,Th1,606,317317,54,4,inducing_cytokine,-1
PMC4990293,99,95,IL-17,51,48,Th17,26738,554882,19,165,inducing_cytokine,1
PMC4990293,99,95,IL-17,51,48,Th17,26738,554882,19,165,secreted_cytokine,-1
PMC4131413,90,86,IFN-γ,105,96,effector T,9840,391397,36,55,secreted_cytokine,1
PMC4131413,90,86,IFN-γ,105,96,effector T,9840,391397,36,55,inducing_cytokine,-1
PMC6459942,1530,1526,IL-27,573,557,cytotoxic T-cells,13741,708497,987,84,secreted_cytokine,-1
PMC6459942,1530,1526,IL-27,573,557,cytotoxic T-cells,13741,708497,987,84,inducing_cytokine,-1
PMC6100207,345,341,IL-10,194,192,Tfr,29681,772218,87,181,secreted_cytokine,-1
PMC6100207,345,341,IL-10,194,192,Tfr,29681,772218,87,181,inducing_cytokine,-1
PMC6360681,47,43,TNFR1,97,95,Th9,22802,706474,19,212,secreted_cytokine,-1
PMC6360681,47,43,TNFR1,97,95,Th9,22802,706474,19,212,inducing_cytokine,-1
PMC5247472,72,69,TNFα,171,170,Th,29434,567305,50,168,secreted_cytokine,-1
PMC5247472,72,69,TNFα,171,170,Th,29434,567305,50,168,inducing_cytokine,-1
PMC3621165,114,110,IFN-γ,140,137,Th17,19088,362585,52,125,secreted_cytokine,-1
PMC3621165,114,110,IFN-γ,140,137,Th17,19088,362585,52,125,inducing_cytokine,-1
PMC3467281,243,239,IL-12,20,18,Th2,55229,325079,65,374,secreted_cytokine,-1
PMC3467281,243,239,IL-12,20,18,Th2,55229,325079,65,374,inducing_cytokine,-1
PMC2715092,23,19,TGF-β,3,0,Th17,8542,752360,33,53,secreted_cytokine,-1
PMC2715092,23,19,TGF-β,3,0,Th17,8542,752360,33,53,inducing_cytokine,-1
PMC5818406,123,119,TNF-α,12,8,Tregs,44188,386196,41,205,secreted_cytokine,-1
PMC5818406,123,119,TNF-α,12,8,Tregs,44188,386196,41,205,inducing_cytokine,-1
PMC6092783,3648,3644,IL-10,5521,5519,Th2,36468,220838,904,223,secreted_cytokine,-1
PMC6092783,3648,3644,IL-10,5521,5519,Th2,36468,220838,904,223,inducing_cytokine,-1
PMC4676116,93,89,IL-22,26,23,Th17,11036,597507,75,59,secreted_cytokine,-1
PMC4676116,93,89,IL-22,26,23,Th17,11036,597507,75,59,inducing_cytokine,-1
PMC1350743,85,82,IL-5,63,61,Th2,12636,412444,36,71,secreted_cytokine,-1
PMC1350743,85,82,IL-5,63,61,Th2,12636,412444,36,71,inducing_cytokine,-1
PMC5801288,68,65,IL-2,362,358,pTreg,41437,332275,63,204,secreted_cytokine,-1
PMC5801288,68,65,IL-2,362,358,pTreg,41437,332275,63,204,inducing_cytokine,-1
PMC4405077,32,28,IL-10,271,269,Th1,29292,375482,52,219,secreted_cytokine,-1
PMC4405077,32,28,IL-10,271,269,Th1,29292,375482,52,219,inducing_cytokine,-1
PMC6238659,17,13,TNFR2,97,93,Tregs,16528,115941,29,98,secreted_cytokine,-1
PMC6238659,17,13,TNFR2,97,93,Tregs,16528,115941,29,98,inducing_cytokine,-1
PMC6441173,1289,1285,TNF-α,2287,2285,NKT,22539,521817,461,111,secreted_cytokine,-1
PMC6441173,1289,1285,TNF-α,2287,2285,NKT,22539,521817,461,111,inducing_cytokine,-1
PMC2715068,159,154,IL-17A,141,138,Th17,14595,25366,47,81,secreted_cytokine,1
PMC2715068,159,154,IL-17A,141,138,Th17,14595,25366,47,81,inducing_cytokine,-1
PMC6028509,249,244,IL-17A,270,267,Th17,5941,335230,54,45,secreted_cytokine,1
PMC6028509,249,244,IL-17A,270,267,Th17,5941,335230,54,45,inducing_cytokine,-1
PMC6459942,110,106,TGF-β,82,80,Th2,10646,708477,49,64,secreted_cytokine,1
PMC6459942,110,106,TGF-β,82,80,Th2,10646,708477,49,64,inducing_cytokine,-1
PMC6028509,433,429,TGF-β,229,227,Th1,27166,335374,135,189,secreted_cytokine,-1
PMC6028509,433,429,TGF-β,229,227,Th1,27166,335374,135,189,inducing_cytokine,-1
PMC6459942,1933,1929,IL-27,573,557,cytotoxic T-cells,13741,708497,987,84,secreted_cytokine,-1
PMC6459942,1933,1929,IL-27,573,557,cytotoxic T-cells,13741,708497,987,84,inducing_cytokine,-1
PMC5623854,199,195,TGF-β,85,82,Th17,21055,198625,49,112,secreted_cytokine,-1
PMC5623854,199,195,TGF-β,85,82,Th17,21055,198625,49,112,inducing_cytokine,-1
PMC4688084,62,58,IL-10,81,78,Th17,17184,196522,40,102,secreted_cytokine,-1
PMC4688084,62,58,IL-10,81,78,Th17,17184,196522,40,102,inducing_cytokine,-1
PMC6441173,1964,1961,CCL7,2330,2319,regulatory T,22539,521817,461,111,secreted_cytokine,-1
PMC6441173,1964,1961,CCL7,2330,2319,regulatory T,22539,521817,461,111,inducing_cytokine,-1
PMC4685148,50,47,IL-9,136,133,Th17,14459,709731,25,79,secreted_cytokine,-1
PMC4685148,50,47,IL-9,136,133,Th17,14459,709731,25,79,inducing_cytokine,-1
PMC3232207,254,250,TGFβ1,38,35,Th17,30484,581050,61,218,inducing_cytokine,1
PMC3232207,254,250,TGFβ1,38,35,Th17,30484,581050,61,218,secreted_cytokine,-1
PMC3788329,135,132,IFNγ,151,149,Th1,26921,339961,35,137,secreted_cytokine,1
PMC3788329,135,132,IFNγ,151,149,Th1,26921,339961,35,137,inducing_cytokine,-1
PMC4332351,56,52,TGF-β,17,9,thymocyte,4847,199454,31,26,secreted_cytokine,-1
PMC4332351,56,52,TGF-β,17,9,thymocyte,4847,199454,31,26,inducing_cytokine,-1
PMC6028517,353,349,IL-12,5,4,Th,38873,754078,173,303,secreted_cytokine,-1
PMC6028517,353,349,IL-12,5,4,Th,38873,754078,173,303,inducing_cytokine,-1
PMC6089340,77,74,IL-2,3,0,Th17,37952,690657,33,229,secreted_cytokine,-1
PMC6089340,77,74,IL-2,3,0,Th17,37952,690657,33,229,inducing_cytokine,-1
PMC5216550,182,179,Il13,257,254,Treg,34198,221109,83,233,secreted_cytokine,-1
PMC5216550,182,179,Il13,257,254,Treg,34198,221109,83,233,inducing_cytokine,-1
PMC2757885,130,127,IL-7,11,0,Naive CD4+ T,15617,4588,48,102,secreted_cytokine,-1
PMC2757885,130,127,IL-7,11,0,Naive CD4+ T,15617,4588,48,102,inducing_cytokine,-1
PMC3240133,27,23,IL-18,68,66,Th1,5027,738156,23,25,inducing_cytokine,1
PMC3240133,27,23,IL-18,68,66,Th1,5027,738156,23,25,secreted_cytokine,-1
PMC3685796,1072,1067,TGF-β1,680,676,nTreg,41101,389315,381,215,secreted_cytokine,-1
PMC3685796,1072,1067,TGF-β1,680,676,nTreg,41101,389315,381,215,inducing_cytokine,-1
PMC6206268,414,411,CD40,553,550,γδ T,16327,19506,184,69,secreted_cytokine,-1
PMC6206268,414,411,CD40,553,550,γδ T,16327,19506,184,69,inducing_cytokine,-1
PMC5822672,59,56,IL-6,121,118,Th17,13400,59390,26,90,secreted_cytokine,-1
PMC5822672,59,56,IL-6,121,118,Th17,13400,59390,26,90,inducing_cytokine,-1
PMC5818395,6,4,Tr1,370,367,Th17,4813,516702,79,26,secreted_cytokine,-1
PMC5818395,6,4,Tr1,370,367,Th17,4813,516702,79,26,inducing_cytokine,-1
PMC4676116,194,191,IL-9,36,33,Th17,17583,597523,79,75,secreted_cytokine,-1
PMC4676116,194,191,IL-9,36,33,Th17,17583,597523,79,75,inducing_cytokine,-1
PMC6530242,142,138,IL-12,15,4,naive CD4+ T,10986,683039,74,66,secreted_cytokine,-1
PMC6530242,142,138,IL-12,15,4,naive CD4+ T,10986,683039,74,66,inducing_cytokine,-1
PMC2943538,97,92,IL-17A,105,103,TH2,3422,301834,41,20,secreted_cytokine,-1
PMC2943538,97,92,IL-17A,105,103,TH2,3422,301834,41,20,inducing_cytokine,-1
PMC3566915,198,195,IFNγ,309,307,Th2,45946,727540,62,228,secreted_cytokine,-1
PMC3566915,198,195,IFNγ,309,307,Th2,45946,727540,62,228,inducing_cytokine,-1
PMC2792732,209,206,CCR5,196,187,thymocytes,16493,38709,68,90,secreted_cytokine,-1
PMC2792732,209,206,CCR5,196,187,thymocytes,16493,38709,68,90,inducing_cytokine,-1
PMC4267697,74,71,IL-4,49,47,TH2,7967,726064,17,53,secreted_cytokine,-1
PMC4267697,74,71,IL-4,49,47,TH2,7967,726064,17,53,inducing_cytokine,-1
PMC5374155,300,296,IL-13,308,306,Th2,20278,700171,60,103,secreted_cytokine,1
PMC5374155,300,296,IL-13,308,306,Th2,20278,700171,60,103,inducing_cytokine,-1
PMC3830818,92,88,IL-21,3,0,Th17,2260,513107,33,14,secreted_cytokine,1
PMC3830818,92,88,IL-21,3,0,Th17,2260,513107,33,14,inducing_cytokine,-1
PMC5511306,1437,1433,IL-10,1969,1966,Treg,25584,5990,495,162,secreted_cytokine,-1
PMC5511306,1437,1433,IL-10,1969,1966,Treg,25584,5990,495,162,inducing_cytokine,-1
PMC4140687,76,72,IFN-γ,291,289,Th1,30725,705124,58,188,secreted_cytokine,-1
PMC4140687,76,72,IFN-γ,291,289,Th1,30725,705124,58,188,inducing_cytokine,-1
PMC2839148,3,0,CCR6,13,6,memory T,13488,457916,39,78,secreted_cytokine,1
PMC2839148,3,0,CCR6,13,6,memory T,13488,457916,39,78,inducing_cytokine,-1
PMC3526425,231,228,TGFβ,212,210,Th2,43093,711163,71,250,secreted_cytokine,-1
PMC3526425,231,228,TGFβ,212,210,Th2,43093,711163,71,250,inducing_cytokine,-1
PMC3000428,29,25,IFN-γ,128,125,Th17,14724,777087,37,111,secreted_cytokine,-1
PMC3000428,29,25,IFN-γ,128,125,Th17,14724,777087,37,111,inducing_cytokine,-1
PMC534092,126,123,IL-4,77,70,T helper,16858,560206,34,104,secreted_cytokine,-1
PMC534092,126,123,IL-4,77,70,T helper,16858,560206,34,104,inducing_cytokine,-1
PMC3249225,95,92,IFNγ,66,63,Th17,1302,578955,29,8,secreted_cytokine,-1
PMC3249225,95,92,IFNγ,66,63,Th17,1302,578955,29,8,inducing_cytokine,-1
PMC3396759,66,62,CXCR5,83,81,TFH,9091,218516,17,60,secreted_cytokine,1
PMC3396759,66,62,CXCR5,83,81,TFH,9091,218516,17,60,inducing_cytokine,-1
PMC3367861,249,245,IL-15,54,47,mature T,84,514272,43,1,secreted_cytokine,-1
PMC3367861,249,245,IL-15,54,47,mature T,84,514272,43,1,inducing_cytokine,-1
PMC5559474,258,255,IL-4,147,145,Th2,2907,63915,84,19,secreted_cytokine,-1
PMC5559474,258,255,IL-4,147,145,Th2,2907,63915,84,19,inducing_cytokine,-1
PMC2626686,236,232,IFN-γ,60,57,Th17,16290,764609,53,90,secreted_cytokine,-1
PMC2626686,236,232,IFN-γ,60,57,Th17,16290,764609,53,90,inducing_cytokine,-1
PMC4637008,144,139,CXCL11,180,176,Tregs,16799,709586,49,113,inducing_cytokine,1
PMC4637008,144,139,CXCL11,180,176,Tregs,16799,709586,49,113,secreted_cytokine,-1
PMC4637008,34,30,TGF-β,169,162,memory T,7423,709521,34,48,secreted_cytokine,-1
PMC4637008,34,30,TGF-β,169,162,memory T,7423,709521,34,48,inducing_cytokine,-1
PMC3685796,1616,1613,IL-2,1972,1968,iTreg,41101,389315,381,215,secreted_cytokine,-1
PMC3685796,1616,1613,IL-2,1972,1968,iTreg,41101,389315,381,215,inducing_cytokine,-1
PMC6360681,153,149,TNF-α,95,93,Th9,26672,706502,58,240,secreted_cytokine,-1
PMC6360681,153,149,TNF-α,95,93,Th9,26672,706502,58,240,inducing_cytokine,-1
PMC6237934,117,113,TGF-β,36,32,Tregs,16006,4741,35,89,secreted_cytokine,-1
PMC6237934,117,113,TGF-β,36,32,Tregs,16006,4741,35,89,inducing_cytokine,-1
PMC5614937,1079,1075,IFN-γ,4288,4278,type II NKT,26728,501275,846,155,secreted_cytokine,-1
PMC5614937,1079,1075,IFN-γ,4288,4278,type II NKT,26728,501275,846,155,inducing_cytokine,-1
PMC5385369,175,172,Il10,205,202,Treg,39867,550262,36,217,secreted_cytokine,-1
PMC5385369,175,172,Il10,205,202,Treg,39867,550262,36,217,inducing_cytokine,-1
PMC3034943,233,229,TGF-β,13,10,Th17,15368,46530,65,87,inducing_cytokine,1
PMC3034943,233,229,TGF-β,13,10,Th17,15368,46530,65,87,secreted_cytokine,-1
PMC5041330,51,47,IL-27,138,127,naive CD4+ T,29292,366838,34,210,secreted_cytokine,-1
PMC5041330,51,47,IL-27,138,127,naive CD4+ T,29292,366838,34,210,inducing_cytokine,-1
PMC3747262,236,232,IL-10,80,78,Th2,15150,58778,44,77,secreted_cytokine,-1
PMC3747262,236,232,IL-10,80,78,Th2,15150,58778,44,77,inducing_cytokine,-1
PMC3741932,108,104,IL-17,64,61,γδ-T,12019,336866,27,72,secreted_cytokine,1
PMC3741932,108,104,IL-17,64,61,γδ-T,12019,336866,27,72,inducing_cytokine,-1
PMC5722853,87,83,IL-17,200,197,Th17,5583,387409,37,38,secreted_cytokine,-1
PMC5722853,87,83,IL-17,200,197,Th17,5583,387409,37,38,inducing_cytokine,-1
PMC2988413,139,135,IFN-γ,269,266,Treg,45114,348282,47,222,secreted_cytokine,-1
PMC2988413,139,135,IFN-γ,269,266,Treg,45114,348282,47,222,inducing_cytokine,-1
PMC3526425,368,365,IFNg,539,537,Th2,27765,711072,205,159,secreted_cytokine,-1
PMC3526425,368,365,IFNg,539,537,Th2,27765,711072,205,159,inducing_cytokine,-1
PMC5695821,150,145,IL-17A,112,109,Th17,51756,752955,52,309,secreted_cytokine,-1
PMC5695821,150,145,IL-17A,112,109,Th17,51756,752955,52,309,inducing_cytokine,-1
PMC3534210,93,89,IL-23,139,137,TH1,16775,334128,31,101,secreted_cytokine,-1
PMC3534210,93,89,IL-23,139,137,TH1,16775,334128,31,101,inducing_cytokine,-1
PMC5915124,140,137,IL-4,7,0,T helper,4130,258073,23,24,secreted_cytokine,-1
PMC5915124,140,137,IL-4,7,0,T helper,4130,258073,23,24,inducing_cytokine,-1
PMC5145190,36,34,p40,98,89,T-helper 1,29037,234951,23,143,secreted_cytokine,-1
PMC5145190,36,34,p40,98,89,T-helper 1,29037,234951,23,143,inducing_cytokine,-1
PMC134468,105,101,IL-12,187,185,CTL,28541,733975,37,193,inducing_cytokine,1
PMC134468,105,101,IL-12,187,185,CTL,28541,733975,37,193,secreted_cytokine,-1
PMC5477591,178,176,Fas,52,45,T helper,3713,57524,42,23,secreted_cytokine,-1
PMC5477591,178,176,Fas,52,45,T helper,3713,57524,42,23,inducing_cytokine,-1
PMC2193862,192,189,IL-7,12,3,thymocytes,7188,778722,47,31,secreted_cytokine,-1
PMC2193862,192,189,IL-7,12,3,thymocytes,7188,778722,47,31,inducing_cytokine,-1
PMC3396759,130,126,IL-21,166,164,TFH,18752,218582,57,126,secreted_cytokine,-1
PMC3396759,130,126,IL-21,166,164,TFH,18752,218582,57,126,inducing_cytokine,-1
PMC5529425,149,146,IL-2,77,73,Tregs,26210,373703,31,179,secreted_cytokine,-1
PMC5529425,149,146,IL-2,77,73,Tregs,26210,373703,31,179,inducing_cytokine,-1
PMC3566915,21,19,IL6,40,37,Th17,10010,727362,36,50,secreted_cytokine,-1
PMC3566915,21,19,IL6,40,37,Th17,10010,727362,36,50,inducing_cytokine,-1
PMC3328619,105,101,IL-17,113,110,Th17,13886,196998,21,79,secreted_cytokine,1
PMC3328619,105,101,IL-17,113,110,Th17,13886,196998,21,79,inducing_cytokine,-1
PMC4336681,103,100,IL-6,33,31,Th1,4912,543275,60,27,secreted_cytokine,-1
PMC4336681,103,100,IL-6,33,31,Th1,4912,543275,60,27,inducing_cytokine,-1
PMC5397507,3,0,IL-7,36,34,Tfh,18761,513355,33,112,secreted_cytokine,-1
PMC5397507,3,0,IL-7,36,34,Tfh,18761,513355,33,112,inducing_cytokine,-1
PMC6180207,106,102,IL-10,78,75,Th17,27316,758241,35,170,secreted_cytokine,-1
PMC6180207,106,102,IL-10,78,75,Th17,27316,758241,35,170,inducing_cytokine,-1
PMC6204373,132,128,IL-21,197,195,TFH,9207,690736,44,48,inducing_cytokine,1
PMC6204373,132,128,IL-21,197,195,TFH,9207,690736,44,48,secreted_cytokine,-1
PMC4458005,90,86,G-CSF,161,154,helper T,33096,39822,74,169,secreted_cytokine,-1
PMC4458005,90,86,G-CSF,161,154,helper T,33096,39822,74,169,inducing_cytokine,-1
PMC4919350,463,443,tumor necrosis factor,587,585,TH1,19528,733603,131,124,secreted_cytokine,-1
PMC4919350,463,443,tumor necrosis factor,587,585,TH1,19528,733603,131,124,inducing_cytokine,-1
PMC5940260,119,116,Il13,76,74,Th2,6118,719821,27,42,secreted_cytokine,-1
PMC5940260,119,116,Il13,76,74,Th2,6118,719821,27,42,inducing_cytokine,-1
PMC4859543,32,30,p40,56,54,Th1,30921,594192,16,206,inducing_cytokine,1
PMC4859543,32,30,p40,56,54,Th1,30921,594192,16,206,secreted_cytokine,-1
PMC4386909,102,98,CD122,66,63,CTLs,29832,784932,58,194,secreted_cytokine,-1
PMC4386909,102,98,CD122,66,63,CTLs,29832,784932,58,194,inducing_cytokine,-1
PMC6036249,103,100,IL-7,14,11,MAIT,47482,730831,39,288,secreted_cytokine,-1
PMC6036249,103,100,IL-7,14,11,MAIT,47482,730831,39,288,inducing_cytokine,-1
PMC4629102,191,188,IL-2,80,78,TEM,28916,148652,54,174,secreted_cytokine,1
PMC4629102,191,188,IL-2,80,78,TEM,28916,148652,54,174,inducing_cytokine,-1
PMC5062562,167,163,IL-17,136,134,γδT,10858,31403,34,66,secreted_cytokine,1
PMC5062562,167,163,IL-17,136,134,γδT,10858,31403,34,66,inducing_cytokine,-1
PMC2699124,108,91,interferon (IFN)-γ,190,187,Th17,899,732756,30,6,secreted_cytokine,1
PMC2699124,108,91,interferon (IFN)-γ,190,187,Th17,899,732756,30,6,inducing_cytokine,-1
PMC4143222,116,113,IL-6,165,162,Th17,10701,123158,34,64,inducing_cytokine,1
PMC4143222,116,113,IL-6,165,162,Th17,10701,123158,34,64,secreted_cytokine,-1
PMC5374155,122,119,IFNγ,184,181,Th17,3234,700081,71,13,secreted_cytokine,-1
PMC5374155,122,119,IFNγ,184,181,Th17,3234,700081,71,13,inducing_cytokine,-1
PMC5924964,37,33,IFN-γ,49,47,γδT,14792,593301,36,106,secreted_cytokine,1
PMC5924964,37,33,IFN-γ,49,47,γδT,14792,593301,36,106,inducing_cytokine,-1
PMC6115497,37,33,IL-21,2,0,Tfh,19051,317634,30,108,secreted_cytokine,1
PMC6115497,37,33,IL-21,2,0,Tfh,19051,317634,30,108,inducing_cytokine,-1
PMC3668291,90,86,IL-10,69,66,TH17,15585,391204,26,80,secreted_cytokine,1
PMC3668291,90,86,IL-10,69,66,TH17,15585,391204,26,80,inducing_cytokine,-1
PMC3348100,116,112,IFN-γ,53,50,iNKT,36091,510658,44,190,secreted_cytokine,-1
PMC3348100,116,112,IFN-γ,53,50,iNKT,36091,510658,44,190,inducing_cytokine,-1
PMC6207597,250,245,CXCL10,134,127,mature T,23083,76593,45,141,secreted_cytokine,-1
PMC6207597,250,245,CXCL10,134,127,mature T,23083,76593,45,141,inducing_cytokine,-1
PMC2715064,110,107,CD95,181,175,naive T,7167,536953,30,33,secreted_cytokine,-1
PMC2715064,110,107,CD95,181,175,naive T,7167,536953,30,33,inducing_cytokine,-1
PMC2699124,156,152,IL-17,68,62,naive T,12912,732839,30,89,secreted_cytokine,-1
PMC2699124,156,152,IL-17,68,62,naive T,12912,732839,30,89,inducing_cytokine,-1
PMC6295700,159,155,TNF-α,68,64,Tregs,36086,314669,63,141,secreted_cytokine,-1
PMC6295700,159,155,TNF-α,68,64,Tregs,36086,314669,63,141,inducing_cytokine,-1
PMC2195692,155,152,IL-4,133,132,Th,24588,540498,42,143,secreted_cytokine,1
PMC2195692,155,152,IL-4,133,132,Th,24588,540498,42,143,inducing_cytokine,-1
PMC5839767,58,53,IL-17A,50,48,TH1,15529,355981,39,115,secreted_cytokine,-1
PMC5839767,58,53,IL-17A,50,48,TH1,15529,355981,39,115,inducing_cytokine,-1
PMC5972321,11,0,Interferon-γ,192,190,Th2,16398,789508,32,82,secreted_cytokine,-1
PMC5972321,11,0,Interferon-γ,192,190,Th2,16398,789508,32,82,inducing_cytokine,-1
PMC6092783,3917,3913,IL-12,977,974,Th22,36468,220838,904,223,secreted_cytokine,-1
PMC6092783,3917,3913,IL-12,977,974,Th22,36468,220838,904,223,inducing_cytokine,-1
PMC6167463,41,38,CCR6,16,13,Th22,18318,151963,31,121,secreted_cytokine,1
PMC6167463,41,38,CCR6,16,13,Th22,18318,151963,31,121,inducing_cytokine,-1
PMC5917822,416,412,T-bet,112,108,TEMRA,27131,367482,129,137,inducing_transcription_factor,-1
PMC3694260,13,9,Foxp3,182,178,Tregs,11015,723382,111,51,inducing_transcription_factor,-1
PMC6226514,31,28,IRF4,111,108,TH17,25597,500967,45,153,inducing_transcription_factor,-1
PMC3145659,344,340,FOXP3,12,5,T-helper,28191,351969,76,215,inducing_transcription_factor,-1
PMC3670267,778,774,FOXP3,1115,1109,naive T,12360,568840,244,44,inducing_transcription_factor,-1
PMC5563507,109,106,IRF4,47,44,Th17,26253,714732,46,167,inducing_transcription_factor,-1
PMC6203760,92,88,Foxp1,40,36,iTreg,48844,577428,16,313,inducing_transcription_factor,-1
PMC3108993,141,138,BCL6,88,86,TFh,18287,725776,34,131,inducing_transcription_factor,-1
PMC5979006,1320,1316,Stat1,1609,1602,helper T,9930,712728,350,62,inducing_transcription_factor,-1
PMC3990669,163,159,FoxP3,106,102,Tregs,32426,176407,38,223,inducing_transcription_factor,-1
PMC5974104,52,49,Tcf7,99,97,TFH,47759,768437,38,278,inducing_transcription_factor,1
PMC5563507,112,108,Tbx21,72,70,Th1,22284,714708,37,143,inducing_transcription_factor,1
PMC5954031,42,38,IRF-8,266,264,Th9,38452,541102,44,222,inducing_transcription_factor,-1
PMC5979006,245,241,Foxp3,81,78,Th17,5675,712701,51,35,inducing_transcription_factor,-1
PMC5402045,83,79,GATA3,152,150,Th2,15942,587168,31,101,inducing_transcription_factor,-1
PMC2077806,230,226,TBX21,348,346,Th2,13462,596243,78,72,inducing_transcription_factor,-1
PMC3218921,50,47,Pbx1,129,126,Treg,40495,619624,31,244,inducing_transcription_factor,-1
PMC6203760,95,91,Foxp3,118,114,nTreg,45491,577411,21,296,inducing_transcription_factor,-1
PMC6203760,213,209,Foxp3,11,0,Regulatory T,104,577116,37,1,inducing_transcription_factor,1
PMC4652972,12,8,RORγt,241,238,Th17,1634,249750,48,8,inducing_transcription_factor,-1
PMC3039023,104,100,T-bet,84,77,T helper,29956,573351,21,157,inducing_transcription_factor,1
PMC5357862,66,62,Foxp3,100,97,Treg,5943,547994,24,34,inducing_transcription_factor,-1
PMC5623854,216,212,T-bet,309,305,Tregs,3609,198535,110,22,inducing_transcription_factor,-1
PMC5334638,112,108,STAT4,211,209,Th2,36313,708392,46,187,inducing_transcription_factor,-1
PMC2715123,81,77,NFAT1,29,27,Th1,23741,401066,32,142,inducing_transcription_factor,-1
PMC3136513,280,277,PU.1,196,193,γδ T,1000,385198,57,7,inducing_transcription_factor,-1
PMC5374156,136,132,T-bet,99,96,NKT1,30387,51085,34,164,inducing_transcription_factor,1
PMC5927178,217,213,Foxp3,154,152,Th2,4288,459300,54,24,inducing_transcription_factor,-1
PMC5979006,104,78,IKAROS family zinc finger 3,485,483,Th0,14752,712754,116,88,inducing_transcription_factor,-1
PMC5954031,159,155,Foxo1,195,193,Th2,27601,541041,91,161,inducing_transcription_factor,-1
PMC4437827,572,568,Foxp3,420,415,thymic,5524,539027,118,25,inducing_transcription_factor,-1
PMC3092354,67,63,T-bet,137,135,Tfh,40390,396764,33,266,inducing_transcription_factor,-1
PMC5727176,189,186,IRF4,17,14,Th17,2156,749018,47,14,inducing_transcription_factor,1
PMC3574974,306,302,Foxp3,63,52,naive CD4+ T,7215,549652,64,43,inducing_transcription_factor,-1
PMC3446535,40,36,RORγt,91,88,Th17,5647,146247,26,33,inducing_transcription_factor,-1
PMC6172295,360,356,STAT6,102,99,Treg,27801,125402,61,163,inducing_transcription_factor,-1
PMC5374155,34,30,FoxP3,96,93,Th17,89144,700546,27,478,inducing_transcription_factor,-1
PMC5940735,23,19,Gfi-1,131,129,Th2,3987,22164,28,22,inducing_transcription_factor,-1
PMC6167959,140,136,FOXP3,79,76,Th17,21029,777637,30,122,inducing_transcription_factor,-1
PMC3429575,276,272,Foxp3,448,445,γδ T,20483,161932,93,70,inducing_transcription_factor,-1
PMC3731939,109,105,FoxP3,63,60,Treg,1754,603004,21,12,inducing_transcription_factor,-1
